Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM0114,TV,Automotive,Penang,4307827.465,371115.0,32628.25017568517,23215.0,71.15,845.0,3.639888003446048,1744240.5,470.0,31.0,2023-07-24 00:00:00.000000000,2023-08-24 00:00:00.000000000,3.0,1.0,Low
CAM0115,Radio,Groceries,Kuala Lumpur,236627.0,198870.03484320556,851075.0,45881.0,5.390946743823987,8162.0,17.789498921122032,570757.0,287.0,237.0,2023-05-20 00:00:00.000000000,2024-01-12 00:00:00.000000000,4.0,2.0,Low
CAM0116,Radio,Fashion,Sabah,330221.0,180781.0,941603.0,22330.0,2.3714877713856053,7650.0,34.25884460367219,643580.36,356.0,67.0,2023-08-08 00:00:00.000000000,2023-10-14 00:00:00.000000000,5.0,3.0,Low
CAM0117,Billboard,Groceries,Penang,354907.0,447908.0,752443.0,20911.0,2.779080940350299,2484.0,11.878915403376213,40384.0,9.016137242469435,15.0,2023-05-24 00:00:00.000000000,2023-06-08 00:00:00.000000000,4.0,10.0,High
CAM0118,Email,Fashion,Sabah,260497.0,79942.0,785266.0,34954.0,4.4512305384417505,7406.0,21.18784688447674,45025.0,56.32208351054514,14.0,2023-12-09 00:00:00.000000000,2023-12-23 00:00:00.000000000,5.0,3.0,Low
CAM0119,Email,Health,Sabah,12364.0,144626.0,2004728.166,230944.6847232,11.52,5196.5,27.450000000000003,271810.0,187.93992781380942,126.0,2023-07-24 00:00:00.000000000,2023-11-27 00:00:00.000000000,4.0,2.0,Medium
CAM0120,Billboard,Groceries,Sarawak,231366.0,47542.07317073171,114928.0,44649.0,38.84954058192955,8070.0,18.074312974534703,233907.0,492.0,272.0,2023-10-19 00:00:00.000000000,2024-07-17 00:00:00.000000000,2.0,3.0,Medium
CAM0121,Social Media,Automotive,Kuala Lumpur,90141.0,237959.0,272357.0,42418.0,15.574411526048532,9391.0,22.139186194540052,710913.0,298.75440727184093,160.0,2023-06-23 00:00:00.000000000,2023-11-30 00:00:00.000000000,1.0,7.0,Medium
CAM0122,TV,Electronics,Sabah,152780.0,24667.0,774726.0,22123.0,1.15,7197.0,13.48,667665.0,2706.713422791584,61.0,2023-01-26 00:00:00.000000000,2023-03-28 00:00:00.000000000,2.0,9.0,Low
CAM0123,Billboard,Groceries,Penang,480930.0,64444.0,612005.0,26940.0,4.401924820875647,8268.0,30.690423162583517,264864.84,411.00000000000006,8.0,2023-06-12 00:00:00.000000000,2023-06-20 00:00:00.000000000,1.0,4.0,High
CAM0124,Social Media,Automotive,Sarawak,155800.0,299228.0,39279.63143934106,28136.0,71.63000000000001,7560.1431999999995,26.87,771809.0,285.3873295308655,170.0,2023-04-25 00:00:00.000000000,2023-10-12 00:00:00.000000000,5.0,4.0,Medium
CAM0125,Billboard,Groceries,Sabah,177411.0,209574.0,320821.0,200031.8935,62.35000000000001,1603.0,27.38,211295.0,100.82118965138804,118.0,2023-02-15 00:00:00.000000000,2023-06-13 00:00:00.000000000,5.0,10.0,Medium
CAM0126,Radio,Automotive,Sabah,38132.0,326709.0,252166.0,34620.0,13.729051497822864,1288.0,3.7203928365106873,18120.0,5.546220030669495,20.0,2023-08-11 00:00:00.000000000,2023-08-31 00:00:00.000000000,4.0,2.0,Low
CAM0127,Radio,Groceries,Kuala Lumpur,218230.0,98934.88888888889,934260.0,32720.0,95.17999999999999,1583.0,55.98,445207.0,450.0,169.0,2023-06-20 00:00:00.000000000,2023-12-06 00:00:00.000000000,2.0,3.0,High
CAM0128,Social Media,Electronics,Penang,265332.0,79669.0,43491.40674729472,13665.0,31.419999999999998,6246.0,45.70801317233809,850279.0,1067.264557105022,309.0,2023-02-11 00:00:00.000000000,2023-12-17 00:00:00.000000000,5.0,7.0,Low
CAM0129,TV,Fashion,Sarawak,385066.0,274640.0,200820.1326820981,94566.20048,47.089999999999996,5920.0,6.260164805132498,196150.0,71.42076900669969,176.0,2023-05-10 00:00:00.000000000,2023-11-02 00:00:00.000000000,2.0,2.0,High
CAM0130,Radio,Fashion,Kuala Lumpur,367644.0,199812.0,53149.09492883791,38464.0,72.37,3280.0,8.527454242928451,513039.0,256.76085520389165,14.0,2023-05-21 00:00:00.000000000,2023-06-04 00:00:00.000000000,4.0,8.0,High
CAM0131,Radio,Health,Johor,183607.0,169257.0,633163.0,22412.0,3.539688832101686,1181.0,5.26949848295556,56472.0,33.36464666158563,52.0,2023-01-08 00:00:00.000000000,2023-03-01 00:00:00.000000000,4.0,6.0,High
CAM0132,Social Media,Health,Johor,238025.0,335445.0,800413.0,4721.0,0.589820505164209,4309.0,91.27303537386146,197236.0,58.79831268911446,117.0,2023-08-04 00:00:00.000000000,2023-11-29 00:00:00.000000000,2.0,1.0,Low
CAM0133,Social Media,Automotive,Sarawak,42420.0,313289.0,417768.0,25110.0,6.010513012006664,9671.0,38.51453604141776,823950.07,263.0,274.0,2022-07-29 00:00:00.000000000,2023-04-29 00:00:00.000000000,2.0,9.0,Medium
CAM0134,TV,Groceries,Johor,21139.0,184164.0,902187.0,36833.0,4.082634753105509,5239.0,14.223658132652783,238663.0,129.5926456853674,5.0,2023-01-15 00:00:00.000000000,2023-01-20 00:00:00.000000000,5.0,4.0,Medium
CAM0135,Billboard,Electronics,Sarawak,291008.0,150752.0,226048.0,42231.0,18.68231526047565,3400.0,8.050957827188558,749418.0,497.1197728720017,1.0,2023-08-22 00:00:00.000000000,2023-08-23 00:00:00.000000000,3.0,3.0,Medium
CAM0136,Radio,Electronics,Johor,82104.0,132018.0,386855.0,21611.0,5.586330795776195,9138.0,42.284022025820185,583604.0,442.0639609750186,68.0,2023-06-18 00:00:00.000000000,2023-08-25 00:00:00.000000000,5.0,6.0,Medium
CAM0137,Billboard,Groceries,Sarawak,47678.0,292433.0,7241226.414,12710.0,0.17552275365160266,8433.0,66.34933123524783,7267643.448,2485.2336938717585,149.0,2023-01-28 00:00:00.000000000,2023-06-26 00:00:00.000000000,4.0,5.0,Low
CAM0138,Email,Electronics,Kuala Lumpur,219535.0,262703.0,560420.0,32668.0,5.829199528924735,2548.0,7.799681645647116,41733.0,15.886000540534367,182.0,2023-02-15 00:00:00.000000000,2023-08-16 00:00:00.000000000,3.0,2.0,Low
CAM0139,Social Media,Groceries,Sarawak,395421.0,131770.0,270591.0,37019.0,13.680795000572822,5797.0,15.659526189254166,955751.0,725.3175988464749,114.0,2023-01-26 00:00:00.000000000,2023-05-20 00:00:00.000000000,3.0,10.0,Medium
CAM0140,Social Media,Health,Penang,490566.0,25641.0,75013.67721766315,19196.0,25.590000000000003,3107.0,16.185663679933317,40256.37,157.0,59.0,2023-08-11 00:00:00.000000000,2023-10-09 00:00:00.000000000,3.0,5.0,Low
CAM0141,Email,Electronics,Johor,270296.0,251964.0,538581.0,16738.0,3.1077962274941,8419.0,50.298721472099416,469199.0,186.21668174818623,53.0,2023-08-30 00:00:00.000000000,2023-10-22 00:00:00.000000000,1.0,9.0,Medium
CAM0142,Billboard,Health,Sabah,12366.0,234663.0,186530.0,156629.241,83.97,2922.0,29.439885268106124,788902.0,336.18508243736767,39.0,2023-03-07 00:00:00.000000000,2023-04-15 00:00:00.000000000,3.0,5.0,Medium
CAM0143,Social Media,Groceries,Kuala Lumpur,284559.0,338426.0,436638.0,34583.0,7.920290950398271,2308.0,6.67379926553509,330802.0,97.7472180033449,69.0,2023-03-03 00:00:00.000000000,2023-05-11 00:00:00.000000000,1.0,6.0,Low
CAM0144,Email,Electronics,Sarawak,94948.0,148890.0,225602.9389,29162.0,12.926250048952708,8772.0,30.08024141005418,318169.0,213.69400228356503,213.0,2023-02-07 00:00:00.000000000,2023-09-08 00:00:00.000000000,3.0,6.0,Low
CAM0145,Email,Automotive,Penang,218194.0,55596.0,40289.0,58765.1584,68.5593319186901,9476.0,16.125201153205772,407717.0,733.3567163105259,244.0,2023-04-12 00:00:00.000000000,2023-12-12 00:00:00.000000000,3.0,3.0,Medium
CAM0146,Billboard,Automotive,Sarawak,98567.0,244748.0,22553.0,24754.0,91.1085077159247,8824.0,35.64676415932779,437682.0,178.8296533577394,246.0,2023-04-15 00:00:00.000000000,2023-12-17 00:00:00.000000000,4.0,4.0,Low
CAM0147,TV,Electronics,Sarawak,97559.0,22374.23469387755,580849.0,16142.0,2.779035515254395,573.0,3.549746004212613,87707.0,392.0,36.0,2023-01-16 00:00:00.000000000,2023-02-21 00:00:00.000000000,4.0,10.0,High
CAM0148,Email,Automotive,Sabah,64486.0,314571.0,434971.0,16657.0,3.829450699012118,5196.5,21.69354423205729,363367.0,115.51191940770128,135.0,2023-05-23 00:00:00.000000000,2023-10-05 00:00:00.000000000,3.0,8.0,Medium
CAM0149,Social Media,Groceries,Kuala Lumpur,180422.0,92887.0,935265.0,35234.0,3.7672745157789502,4769.0,13.535221660895727,802637.0,864.1004661578046,192.0,2023-05-11 00:00:00.000000000,2023-11-19 00:00:00.000000000,1.0,8.0,Medium
CAM0150,Billboard,Fashion,Kuala Lumpur,223402.0,264617.0,4925670.989,40803.0,0.8283744507321172,8879.0,21.76065485380977,7411.0,2.80065150765068,102.0,2023-01-17 00:00:00.000000000,2023-04-29 00:00:00.000000000,1.0,5.0,High
CAM0151,Billboard,Automotive,Johor,98756.0,219273.0,274585.77405857743,32813.0,11.95,6502.0,19.815317099929906,164252.0,74.90753535547012,7.0,2023-02-18 00:00:00.000000000,2023-02-25 00:00:00.000000000,3.0,6.0,Low
CAM0152,Billboard,Automotive,Kuala Lumpur,246551.0,210055.0,100259.0,1499.0,1.495127619465584,5382.0,27.85209959123003,7937382.995,3778.716524243651,121.0,2022-11-12 00:00:00.000000000,2023-03-13 00:00:00.000000000,3.0,4.0,High
CAM0153,Email,Electronics,Kuala Lumpur,67419.0,383830.0,66030.0,5587.0,8.461305467211872,6221.0,89.80871242565503,175477.0,45.71737487950395,147.0,2023-01-31 00:00:00.000000000,2023-06-27 00:00:00.000000000,3.0,4.0,Low
CAM0154,Email,Fashion,Sarawak,402625.0,200947.0,353981.0,17787.0,5.024845966308926,9375.5277,52.71,112530.32,56.00000000000001,187.0,2023-04-27 00:00:00.000000000,2023-10-31 00:00:00.000000000,4.0,5.0,Low
CAM0155,Radio,Health,Sarawak,452432.0,90581.0,771945.0,25515.0,3.3052872937838838,1901.0,7.450519302371155,760894.0,840.015014186198,137.0,2023-01-27 00:00:00.000000000,2023-06-13 00:00:00.000000000,4.0,10.0,High
CAM0156,Email,Groceries,Sarawak,44060.0,48130.0,341885.0,23313.0,6.818959591675563,6473.0,27.765624329773086,552440.0,1147.8080199459796,73.0,2023-08-28 00:00:00.000000000,2023-11-09 00:00:00.000000000,2.0,8.0,Medium
CAM0157,Social Media,Electronics,Johor,357733.0,13878.0,291974.0,34323.0,11.755498777288388,2415.0,7.036098243160563,261795.0,1886.4029399048852,28.0,2023-10-27 00:00:00.000000000,2023-11-24 00:00:00.000000000,1.0,4.0,Medium
CAM0158,Email,Health,Kuala Lumpur,265332.0,228399.0,286478.95672791946,48329.0,16.869999999999997,1918.0,3.968631670425624,405193.0,177.40576797621705,87.0,2023-03-11 00:00:00.000000000,2023-06-06 00:00:00.000000000,1.0,1.0,High
CAM0159,Radio,Groceries,Johor,430757.0,97151.0,804217.5,27991.0,5.192796178264363,5090.0,18.184416419563433,432178.0,444.85182859672057,50.0,2023-05-05 00:00:00.000000000,2023-06-24 00:00:00.000000000,2.0,3.0,Low
CAM0161,TV,Automotive,Penang,265332.0,436874.0,879918.0,20690.0,2.3513554672139905,5394.0,26.07056549057516,585676.0,134.06062159798935,72.0,2023-09-26 00:00:00.000000000,2023-12-07 00:00:00.000000000,4.0,10.0,Low
CAM0162,TV,Automotive,Kuala Lumpur,299125.0,166788.0,130885.0,43689.0,33.37968445582,7327.0,16.770811874842636,897815.0,538.2971196968607,159.0,2023-04-16 00:00:00.000000000,2023-09-22 00:00:00.000000000,1.0,2.0,Low
CAM0163,Billboard,Automotive,Kuala Lumpur,70190.0,236887.0,717049.0,15580.0,2.1727943278632282,3588.0,23.029525032092426,166345.0,70.22124472849924,51.0,2023-10-31 00:00:00.000000000,2023-12-21 00:00:00.000000000,1.0,9.0,Low
CAM0164,Social Media,Electronics,Johor,152979.0,365640.0,992701.0,27964.0,62.79,4547.0,45.01,908352.0,248.42796192976698,15.0,2023-04-17 00:00:00.000000000,2023-05-02 00:00:00.000000000,2.0,1.0,Low
CAM0165,TV,Electronics,Kuala Lumpur,419998.0,334562.0,188338.0,35533.0,18.866612154743066,4978.0,14.009512284355388,165752.0,49.54298455891583,105.0,2023-05-23 00:00:00.000000000,2023-09-05 00:00:00.000000000,4.0,10.0,Low
CAM0166,Email,Automotive,Johor,322614.0,492217.7215189873,595290.0,11050.0,1.8562381360345377,5301.5,30.207239776451132,388852.0,79.0,85.0,2023-08-29 00:00:00.000000000,2023-11-22 00:00:00.000000000,1.0,2.0,Medium
CAM0167,TV,Automotive,Johor,143039.0,333146.0,618531.0,41959.0,6.783653527470733,1596.0,3.803713148549775,61592.0,18.48799025052079,195.0,2023-04-08 00:00:00.000000000,2023-10-20 00:00:00.000000000,4.0,5.0,Low
CAM0168,Email,Groceries,Kuala Lumpur,57558.0,11311.0,2523000.0,15138.0,0.6,7558.0,49.92733518298322,661168.0,5845.354080099019,143.0,2023-04-09 00:00:00.000000000,2023-08-30 00:00:00.000000000,4.0,1.0,Medium
CAM0169,Billboard,Fashion,Johor,265332.0,70451.0,7741762.830232559,66579.16034,0.86,8409.0,12.630078176200682,896352.0,1272.305574086954,356.0,2023-01-07 00:00:00.000000000,2023-12-29 00:00:00.000000000,1.0,7.0,Low
CAM0170,Social Media,Electronics,Sarawak,26117.0,130586.0,45806.27036745701,40763.0,88.99000000000001,2828.0,6.937664058091897,154719.0,118.48054155881948,176.0,2023-01-21 00:00:00.000000000,2023-07-16 00:00:00.000000000,4.0,5.0,Low
CAM0171,Radio,Groceries,Kuala Lumpur,375641.0,46319.0,48571.97113558678,38367.0,78.99000000000001,5178.0,13.495973101884431,924017.0,1994.8984218139426,323.0,2023-01-27 00:00:00.000000000,2023-12-16 00:00:00.000000000,3.0,2.0,Medium
CAM0172,Radio,Automotive,Sarawak,140052.0,315549.0,979786.0,31198.0,99.72999999999999,6170.0,99.75,609947.0,193.2970790590368,302.0,2022-09-22 00:00:00.000000000,2023-07-21 00:00:00.000000000,5.0,10.0,High
CAM0173,Social Media,Electronics,Kuala Lumpur,254510.0,97162.0,312047.0,39003.0,12.499078664431961,3998.0,10.250493551778069,729173.0,750.4713776991005,312.0,2023-01-08 00:00:00.000000000,2023-11-16 00:00:00.000000000,4.0,4.0,Low
CAM0174,Billboard,Groceries,Kuala Lumpur,406629.0,206673.5,684459.0,49577.0,7.243238820732871,6747.0,13.609133267442564,478478.39,449.0,196.0,2023-04-04 00:00:00.000000000,2023-10-17 00:00:00.000000000,5.0,3.0,Medium
CAM0175,Radio,Groceries,Johor,474698.0,434296.12903225806,956837.0,33147.0,3.464226404288296,4115.0,12.41439647630253,673159.0,155.0,132.0,2023-03-03 00:00:00.000000000,2023-07-13 00:00:00.000000000,2.0,3.0,Medium
CAM0176,Email,Health,Penang,169368.0,47630.0,615547.0,25691.0,4.173686168562271,9902.0,38.54268031606399,347872.0,730.3632164602141,181.0,2023-10-23 00:00:00.000000000,2024-04-21 00:00:00.000000000,5.0,10.0,High
CAM0177,Billboard,Electronics,Penang,179521.0,209241.0,790702.0,35784.0,4.525598771724367,9680.0,27.051196065280575,69123.0,33.035112621331386,69.0,2023-05-22 00:00:00.000000000,2023-07-30 00:00:00.000000000,3.0,8.0,Medium
CAM0178,Social Media,Electronics,Kuala Lumpur,265332.0,36501.0,489954.0,26510.0,54.98,1345.0,76.53999999999999,866680.0,2374.400701350648,321.0,2023-02-09 00:00:00.000000000,2023-12-27 00:00:00.000000000,2.0,10.0,Medium
CAM0179,Social Media,Health,Johor,406773.0,116369.0,947710.0,47495.0,5.011554167414083,9361.0,19.709443099273606,592728.0,509.35214704947197,231.0,2023-01-19 00:00:00.000000000,2023-09-07 00:00:00.000000000,1.0,4.0,Low
CAM0180,Radio,Groceries,Kuala Lumpur,236627.0,14076.0,251480.0,19653.0,35.54,6690.497349,11.0,143541.0,1019.7570332480818,145.0,2023-05-01 00:00:00.000000000,2023-09-23 00:00:00.000000000,2.0,9.0,Low
CAM0181,Radio,Automotive,Sarawak,459016.0,106318.0,277883.0,7568.0,2.72344835776208,7294.0,96.37949260042284,807205.0,759.2364416185407,303.0,2023-01-10 00:00:00.000000000,2023-11-09 00:00:00.000000000,2.0,8.0,High
CAM0182,Email,Automotive,Penang,352892.5,270728.0,107341.00135317998,31730.0,29.56,4601.0,14.50047273873306,642286.0,237.24402352176352,115.0,2023-02-26 00:00:00.000000000,2023-06-21 00:00:00.000000000,2.0,8.0,High
CAM0183,Billboard,Automotive,Johor,85009.0,116426.0,733648.0,47870.0,6.524927485660699,3045.0,6.360977647796115,153312.0,131.68192671739988,59.0,2023-05-09 00:00:00.000000000,2023-07-07 00:00:00.000000000,3.0,8.0,High
CAM0184,Email,Groceries,Kuala Lumpur,299190.0,179342.0,788758.0,38218.0,4.845339128097591,8041.0,21.03982416662306,859115.0,479.03725842245547,62.0,2023-04-02 00:00:00.000000000,2023-06-03 00:00:00.000000000,3.0,7.0,Medium
CAM0185,TV,Fashion,Kuala Lumpur,226526.0,250010.0,838462.0,33859.0,4.038227134920843,22736.318500000005,67.15,130005.20000000001,52.0,117.0,2023-06-22 00:00:00.000000000,2023-10-17 00:00:00.000000000,1.0,6.0,Medium
CAM0186,Radio,Automotive,Johor,194069.0,73624.0,344001.0,32345.0,9.402588945962366,3326.0,10.28288761786984,404526.0,549.4485493860698,281.0,2023-03-22 00:00:00.000000000,2023-12-28 00:00:00.000000000,1.0,6.0,Low
CAM0187,Billboard,Electronics,Sarawak,494650.0,39480.0,207908.0,44529.0,21.417646266617925,9852.0,22.124907363740483,129494.4,328.0,73.0,2023-10-10 00:00:00.000000000,2023-12-22 00:00:00.000000000,3.0,2.0,Medium
CAM0188,Email,Health,Penang,403158.0,121014.0,839916.0,444.0,0.05286242910005286,92.79599999999999,20.9,102387.0,84.60756606673608,152.0,2023-04-21 00:00:00.000000000,2023-09-20 00:00:00.000000000,4.0,9.0,Low
CAM0189,Social Media,Groceries,Kuala Lumpur,458354.0,180921.0,814924.0,23285.0,2.857321664351522,1407.0,6.042516641614774,309374.91,171.0,6.0,2023-04-19 00:00:00.000000000,2023-04-25 00:00:00.000000000,4.0,7.0,Low
CAM0190,Billboard,Automotive,Johor,197622.0,33024.0,71736.0,37349.0,52.0645143303223,4840.0,12.958847626442473,479984.0,1453.43992248062,266.0,2023-01-04 00:00:00.000000000,2023-09-27 00:00:00.000000000,1.0,6.0,Low
CAM0191,Email,Groceries,Kuala Lumpur,452595.0,188727.0,774290.0,19520.0,2.52101925635098,1929.0,9.882172131147541,367919.0,194.94772872985848,265.0,2023-04-02 00:00:00.000000000,2023-12-23 00:00:00.000000000,5.0,6.0,Medium
CAM0192,Billboard,Health,Kuala Lumpur,317828.0,326960.0,38953.171989116425,27201.0,69.83,400.0,1.470534171537811,111166.40000000001,34.0,61.0,2023-09-19 00:00:00.000000000,2023-11-19 00:00:00.000000000,3.0,9.0,High
CAM0193,Billboard,Groceries,Penang,35732.0,118660.0,693550.0,18996.0,2.738951769879605,17742.264,93.4,666793.0,561.9357829091522,39.0,2023-05-07 00:00:00.000000000,2023-06-15 00:00:00.000000000,2.0,3.0,Low
CAM0194,Billboard,Electronics,Sabah,169057.0,382054.0,82139.0,21720.5,76.05,7798.0,27.450000000000003,755872.0,197.8442837923435,167.0,2023-01-31 00:00:00.000000000,2023-07-17 00:00:00.000000000,4.0,9.0,Medium
CAM0195,Social Media,Electronics,Sarawak,297653.0,342858.0,85009.73899493573,43644.0,51.339999999999996,1847.0,4.231967738979011,481519.0,140.44269055994027,208.0,2023-01-25 00:00:00.000000000,2023-08-21 00:00:00.000000000,3.0,5.0,Low
CAM0196,Social Media,Fashion,Sarawak,222351.0,285853.0,130946.0,11471.0,8.760099583034227,3579.0,31.200418446517304,592191.0,207.1662707755385,197.0,2023-04-17 00:00:00.000000000,2023-10-31 00:00:00.000000000,5.0,1.0,Low
CAM0197,Billboard,Electronics,Penang,265332.0,403214.0,475577.0,11074.0,2.3285398578989316,4825.0,43.570525555354884,4893201.271,1213.5494479358356,166.0,2023-06-26 00:00:00.000000000,2023-12-09 00:00:00.000000000,5.0,1.0,Low
CAM0198,TV,Electronics,Kuala Lumpur,95603.0,443754.0,794478.0,48163.0,6.0622194698909215,4049.0,14.210456749585578,1846016.6400000001,416.0,127.0,2023-07-01 00:00:00.000000000,2023-11-05 00:00:00.000000000,2.0,1.0,High
CAM0199,Billboard,Electronics,Johor,430556.0,121041.0,326679.0,42185.0,12.913287967699178,5979.0,14.173284342775869,979597.0,809.3100684891896,162.0,2023-07-19 00:00:00.000000000,2023-12-28 00:00:00.000000000,1.0,2.0,Medium
CAM0200,Billboard,Fashion,Sabah,369271.0,298730.0,602909.0,22028.0,3.65361936876046,674.0,3.0597421463591794,447236.0,149.7124493689954,58.0,2023-02-10 00:00:00.000000000,2023-04-09 00:00:00.000000000,4.0,7.0,Medium
CAM0201,TV,Groceries,Kuala Lumpur,386545.0,381990.0,837225.0,3847.0,0.4594941622622354,707.848,18.4,716671.0,187.615120814681,116.0,2023-08-05 00:00:00.000000000,2023-11-29 00:00:00.000000000,4.0,3.0,Low
CAM0202,Social Media,Health,Johor,197380.0,2744951.992,201529.0,13755.0,6.825320425348213,8933.0,64.9436568520538,202814.0,7.388617381691534,237.0,2023-01-18 00:00:00.000000000,2023-09-12 00:00:00.000000000,2.0,7.0,Medium
CAM0203,TV,Groceries,Johor,125898.0,535359.7765363129,571568.0,9958.0,1.7422248971251015,8770.0,88.06989355292228,958294.0,179.0,193.0,2023-02-07 00:00:00.000000000,2023-08-19 00:00:00.000000000,3.0,8.0,High
CAM0204,Social Media,Groceries,Johor,358950.0,374003.0,799176.0,47647.0,5.962015876352643,6346.0,13.31878187503935,507784.0,135.7700339302091,89.0,2023-01-06 00:00:00.000000000,2023-04-05 00:00:00.000000000,1.0,8.0,High
CAM0205,Social Media,Health,Johor,298972.0,331930.0,293604.0,1339.0,0.4560564569964987,815.0,60.866318147871546,1433937.6,432.0,138.0,2023-07-12 00:00:00.000000000,2023-11-27 00:00:00.000000000,4.0,1.0,Medium
CAM0206,Radio,Groceries,Sarawak,178523.0,70436.0,600838.0,1433.0,0.23850022801487256,6077.0,23.58071416817509,90542.0,128.5450621841104,43.0,2023-03-22 00:00:00.000000000,2023-05-04 00:00:00.000000000,5.0,2.0,High
CAM0207,TV,Electronics,Penang,192566.0,174832.0,574950.0,48676.0,8.466127489346901,1850.0,3.8006409729640893,783747.0,448.2857829230347,90.0,2023-09-03 00:00:00.000000000,2023-12-02 00:00:00.000000000,4.0,9.0,High
CAM0208,Radio,Automotive,Sabah,324970.0,320584.0,19544.0,26510.0,25.27,105.0,6.93,703930.0,219.5773962518404,59.0,2023-04-03 00:00:00.000000000,2023-06-01 00:00:00.000000000,5.0,4.0,High
CAM0209,Social Media,Fashion,Sarawak,304838.5,91855.0,64819.0,22881.0,35.29983492494485,7065.0,30.87714697784188,544493.0,592.7744815197866,219.0,2023-05-09 00:00:00.000000000,2023-12-14 00:00:00.000000000,3.0,6.0,High
CAM0210,Email,Groceries,Kuala Lumpur,370998.0,230745.0,437576.0,39695.0,9.071566996361776,3815.0,9.610782214384683,779981.0,338.02725952891717,239.0,2023-02-25 00:00:00.000000000,2023-10-22 00:00:00.000000000,3.0,5.0,Low
